# X Y i
0.03 0.05 0.000000
0.04 0.05 0.000000
0.06 0.05 0.000000
0.07 0.05 0.000000
0.09 0.05 0.000000
0.11 0.05 0.000000
0.12 0.05 0.000000
0.14 0.05 0.000000
0.16 0.05 0.000000
0.17 0.05 0.000000
0.19 0.05 0.000000
0.21 0.05 0.000000
0.23 0.05 0.000000
0.24 0.05 0.000000
0.26 0.05 0.000000
0.28 0.05 0.000000
0.29 0.05 0.000000
0.31 0.05 0.000000
0.33 0.05 0.000000
0.34 0.05 0.000000
0.36 0.05 0.000000
0.38 0.05 0.000000
0.39 0.05 0.232818
0.41 0.05 0.105618
0.42 0.05 0.000000
0.03 0.10 0.000000
0.04 0.10 0.000000
0.06 0.10 0.000000
0.07 0.10 0.000000
0.09 0.10 0.000000
0.11 0.10 0.000000
0.12 0.10 0.000000
0.14 0.10 0.000000
0.16 0.10 0.000000
0.17 0.10 0.000000
0.19 0.10 0.000000
0.21 0.10 0.000000
0.23 0.10 0.000000
0.24 0.10 0.000000
0.26 0.10 0.000000
0.28 0.10 0.000000
0.29 0.10 0.000000
0.31 0.10 0.000000
0.33 0.10 0.000000
0.34 0.10 0.000000
0.36 0.10 0.125020
0.38 0.10 0.333706
0.39 0.10 0.140460
0.41 0.10 0.000000
0.42 0.10 0.000000
0.03 0.15 0.000000
0.04 0.15 0.000000
0.06 0.15 0.000000
0.07 0.15 0.000000
0.09 0.15 0.000000
0.11 0.15 0.000000
0.12 0.15 0.000000
0.14 0.15 0.000000
0.16 0.15 0.000000
0.17 0.15 0.000000
0.19 0.15 0.000000
0.21 0.15 0.000000
0.23 0.15 0.000000
0.24 0.15 0.000000
0.26 0.15 0.000000
0.28 0.15 0.000000
0.29 0.15 0.000000
0.31 0.15 0.000000
0.33 0.15 0.000000
0.34 0.15 0.000000
0.36 0.15 0.000000
0.38 0.15 0.000000
0.39 0.15 0.000000
0.41 0.15 0.005306
0.42 0.15 0.000000
0.03 0.20 0.000000
0.04 0.20 0.000000
0.06 0.20 0.000000
0.07 0.20 0.000000
0.09 0.20 0.000000
0.11 0.20 0.000000
0.12 0.20 0.000000
0.14 0.20 0.000000
0.16 0.20 0.000000
0.17 0.20 0.000000
0.19 0.20 0.000000
0.21 0.20 0.000000
0.23 0.20 0.000000
0.24 0.20 0.000000
0.26 0.20 0.000000
0.28 0.20 0.000000
0.29 0.20 0.000000
0.31 0.20 0.000000
0.33 0.20 0.000000
0.34 0.20 0.000000
0.36 0.20 0.000000
0.38 0.20 0.000000
0.39 0.20 0.000000
0.41 0.20 0.017417
0.42 0.20 0.000000
0.03 0.25 0.000000
0.04 0.25 0.000000
0.06 0.25 0.000000
0.07 0.25 0.000000
0.09 0.25 0.000000
0.11 0.25 0.000000
0.12 0.25 0.000000
0.14 0.25 0.000000
0.16 0.25 0.000000
0.17 0.25 0.000000
0.19 0.25 0.000000
0.21 0.25 0.000000
0.23 0.25 0.000000
0.24 0.25 0.000000
0.26 0.25 0.000000
0.28 0.25 0.000000
0.29 0.25 0.000000
0.31 0.25 0.000000
0.33 0.25 0.000000
0.34 0.25 0.000000
0.36 0.25 0.000000
0.38 0.25 0.000000
0.39 0.25 0.005011
0.41 0.25 0.000000
0.42 0.25 0.000000
0.03 0.30 0.000000
0.04 0.30 0.000000
0.06 0.30 0.000000
0.07 0.30 0.000000
0.09 0.30 0.000000
0.11 0.30 0.000000
0.12 0.30 0.000000
0.14 0.30 0.000000
0.16 0.30 0.000000
0.17 0.30 0.000000
0.19 0.30 0.002601
0.21 0.30 0.000000
0.23 0.30 0.000000
0.24 0.30 0.000000
0.26 0.30 0.000000
0.28 0.30 0.000000
0.29 0.30 0.000000
0.31 0.30 0.000000
0.33 0.30 0.000000
0.34 0.30 0.000000
0.36 0.30 0.004328
0.38 0.30 0.000000
0.39 0.30 0.000000
0.41 0.30 0.006923
0.42 0.30 0.000000
0.03 0.35 0.000000
0.04 0.35 0.000000
0.06 0.35 0.000000
0.07 0.35 0.000000
0.09 0.35 0.000000
0.11 0.35 0.000000
0.12 0.35 0.000000
0.14 0.35 0.001564
0.16 0.35 0.000000
0.17 0.35 0.007162
0.19 0.35 0.000000
0.21 0.35 0.000000
0.23 0.35 0.000000
0.24 0.35 0.000000
0.26 0.35 0.000095
0.28 0.35 0.000000
0.29 0.35 0.000000
0.31 0.35 0.000000
0.33 0.35 0.000000
0.34 0.35 0.000000
0.36 0.35 0.004152
0.38 0.35 0.000000
0.39 0.35 0.000000
0.41 0.35 0.000000
0.42 0.35 0.000000
0.03 0.40 0.000000
0.04 0.40 0.000000
0.06 0.40 0.000000
0.07 0.40 0.000000
0.09 0.40 0.000000
0.11 0.40 0.000000
0.12 0.40 0.000000
0.14 0.40 0.000000
0.16 0.40 0.000000
0.17 0.40 0.000000
0.19 0.40 0.000000
0.21 0.40 0.000000
0.23 0.40 0.000000
0.24 0.40 0.000000
0.26 0.40 0.000000
0.28 0.40 0.000000
0.29 0.40 0.000000
0.31 0.40 0.000000
0.33 0.40 0.000000
0.34 0.40 0.000000
0.36 0.40 0.000000
0.38 0.40 0.000000
0.39 0.40 0.000000
0.41 0.40 0.001716
0.42 0.40 0.000000
0.03 0.45 0.000000
0.04 0.45 0.000000
0.06 0.45 0.000000
0.07 0.45 0.000000
0.09 0.45 0.000000
0.11 0.45 0.000000
0.12 0.45 0.000000
0.14 0.45 0.000000
0.16 0.45 0.000000
0.17 0.45 0.000000
0.19 0.45 0.000000
0.21 0.45 0.000000
0.23 0.45 0.000000
0.24 0.45 0.000000
0.26 0.45 0.000000
0.28 0.45 0.000000
0.29 0.45 0.000000
0.31 0.45 0.000000
0.33 0.45 0.000000
0.34 0.45 0.000000
0.36 0.45 0.000000
0.38 0.45 0.000000
0.39 0.45 0.000000
0.41 0.45 0.002162
0.42 0.45 0.000000
0.03 0.49 0.000000
0.04 0.49 0.000000
0.06 0.49 0.001524
0.07 0.49 0.000000
0.09 0.49 0.000000
0.11 0.49 0.002160
0.12 0.49 0.000000
0.14 0.49 0.000000
0.16 0.49 0.000000
0.17 0.49 0.000000
0.19 0.49 0.000000
0.21 0.49 0.000000
0.23 0.49 0.000000
0.24 0.49 0.000255
0.26 0.49 0.000000
0.28 0.49 0.000000
0.29 0.49 0.000000
0.31 0.49 0.000000
0.33 0.49 0.000000
0.34 0.49 0.000000
0.36 0.49 0.000000
0.38 0.49 0.000000
0.39 0.49 0.000000
0.41 0.49 0.000000
0.42 0.49 0.000000
